game_id,team,passer_id,dropbacks,qb_epa
2014_03_TEN_CIN,CIN,00-0027973,23,-1.0023022585586956
2014_03_TEN_CIN,CIN,00-0029632,1,2.178895783959888
2014_03_TEN_CIN,TEN,00-0027946,40,-10.092305599851311
2014_03_WAS_PHI,PHI,00-0029567,43,15.538600296744265
2014_03_WAS_PHI,WAS,00-0029604,48,17.08822731705353
2014_04_ATL_MIN,ATL,00-0026143,43,7.152177899493836
2014_04_ATL_MIN,MIN,00-0031237,34,17.5793618181974
2014_04_BUF_HOU,BUF,00-0030526,46,-16.901383479466794
2014_04_BUF_HOU,HOU,00-0023682,42,-2.74273464382
2014_04_CAR_BAL,BAL,00-0026158,30,26.08684419072233
2014_04_CAR_BAL,CAR,00-0023645,9,0.08811830310150981
2014_04_CAR_BAL,CAR,00-0027939,28,15.076729879016057
2014_04_DET_NYJ,DET,00-0026498,39,10.42675046456937
2014_04_DET_NYJ,NYJ,00-0030565,36,-5.922880647171208
2014_04_GB_CHI,CHI,00-0024226,36,-5.311158082663459
2014_04_GB_CHI,CHI,00-0027659,1,0.4832395948469639
2014_04_GB_CHI,GB,00-0023459,30,25.697654812958806
2014_04_JAX_SD,JAX,00-0031407,41,-2.134152573591564
2014_04_JAX_SD,LAC,00-0022942,41,20.972960566656532
2014_04_MIA_OAK,LV,00-0030419,20,-11.496264595538378
2014_04_MIA_OAK,LV,00-0031280,28,-0.17295142688089982
2014_04_MIA_OAK,MIA,00-0029701,32,12.92867917122998
2014_04_NE_KC,KC,00-0023436,30,12.57659873596904
2014_04_NE_KC,NE,00-0019596,25,-14.115944144723471
2014_04_NE_KC,NE,00-0031345,8,4.134890131885186
2014_04_NO_DAL,DAL,00-0021678,32,15.55366014732611
2014_04_NO_DAL,NO,00-0020531,46,12.314429110053862
2014_04_NO_DAL,NO,00-0027114,1,-2.9899237310746685
2014_04_NYG_WAS,NYG,00-0022803,41,16.14106337942082
2014_04_NYG_WAS,WAS,00-0029604,35,-14.428972161142156
2014_04_PHI_SF,PHI,00-0029567,44,-9.400893016310874
2014_04_PHI_SF,SF,00-0027974,37,-2.570681785273532
2014_04_TB_PIT,PIT,00-0022924,45,10.466109993218343
2014_04_TB_PIT,PIT,00-0027793,1,0.896934064803645
2014_04_TB_PIT,TB,00-0029384,1,-0.4260430687572807
2014_04_TB_PIT,TB,00-0030520,42,6.11710548601105
2014_04_TEN_IND,IND,00-0029668,41,24.607933454631702
2014_04_TEN_IND,TEN,00-0024296,30,2.8889781393625387
2014_04_TEN_IND,TEN,00-0031266,5,-4.389634072082117
2014_05_ARI_DEN,ARI,00-0025430,27,-2.42342417784362
2014_05_ARI_DEN,ARI,00-0031260,10,-2.190115242963657
2014_05_ARI_DEN,DEN,00-0010346,48,14.979501859357557
2014_05_ATL_NYG,ATL,00-0026143,45,2.046194828768771
2014_05_ATL_NYG,NYG,00-0022803,31,7.406148675046299
2014_05_BAL_IND,BAL,00-0026158,41,-15.232445410958263
2014_05_BAL_IND,IND,00-0029668,53,4.900523098233812
2014_05_BUF_DET,BUF,00-0023541,45,0.23326356835506323
2014_05_BUF_DET,DET,00-0026498,39,-9.00156210539291
2014_05_CHI_CAR,CAR,00-0027939,39,-2.1591535155138892
2014_05_CHI_CAR,CHI,00-0024226,42,6.10025001691399
2014_05_CIN_NE,CIN,00-0023460,5,-0.6691452998202294
2014_05_CIN_NE,CIN,00-0027973,27,6.490895488429409
2014_05_CIN_NE,NE,00-0019596,38,7.924583210571578
2014_05_CLE_TEN,CLE,00-0026625,38,6.270554319872522
2014_05_CLE_TEN,TEN,00-0024296,23,5.110199356160592
2014_05_CLE_TEN,TEN,00-0027946,16,8.837372621404938
2014_05_HOU_DAL,DAL,00-0021678,42,10.80865825870498
2014_05_HOU_DAL,HOU,00-0023682,26,-5.2205045103755765
2014_05_KC_SF,KC,00-0023436,31,4.727746802418791
2014_05_KC_SF,SF,00-0022084,1,-0.41531770303845406
2014_05_KC_SF,SF,00-0027974,33,3.7519660933294814
2014_05_MIN_GB,GB,00-0023459,19,6.13111610407941
2014_05_MIN_GB,GB,00-0026349,5,-2.675624063005671
2014_05_MIN_GB,MIN,00-0027950,53,-17.2014000537817
2014_05_NYJ_SD,LAC,00-0022942,32,13.711960141186184
2014_05_NYJ_SD,NYJ,00-0020245,22,-17.430348254390992
2014_05_NYJ_SD,NYJ,00-0030565,13,-6.121900486643426
2014_05_PIT_JAX,JAX,00-0031407,38,-9.308529305000302
2014_05_PIT_JAX,PIT,00-0022924,40,4.39978127512679
2014_05_SEA_WAS,SEA,00-0029263,32,5.405653107535285
2014_05_SEA_WAS,WAS,00-0029604,38,6.032785100309411
2014_05_STL_PHI,LA,00-0028957,56,3.8970932356314734
2014_05_STL_PHI,PHI,00-0029567,38,1.5371369017820595
2014_05_TB_NO,NO,00-0020531,58,-1.7581929095263773
2014_05_TB_NO,TB,00-0030520,33,11.09198339689338
2014_06_BAL_TB,BAL,00-0026158,27,27.500935972076213
2014_06_BAL_TB,TB,00-0030520,49,-7.997187619279437
2014_06_CAR_CIN,CAR,00-0027939,47,13.87884765749215
2014_06_CAR_CIN,CIN,00-0027973,45,10.841779338374216
2014_06_CHI_ATL,ATL,00-0026143,41,-7.109509545746966
2014_06_CHI_ATL,CHI,00-0024226,43,18.601145594044574
2014_06_DAL_SEA,DAL,00-0021678,33,12.98890291362235
2014_06_DAL_SEA,SEA,00-0029263,31,-7.487549579078882
2014_06_DEN_NYJ,DEN,00-0010346,34,9.916676394869102
2014_06_DEN_NYJ,NYJ,00-0030565,48,-8.160159492791305
2014_06_DET_MIN,DET,00-0026498,38,-4.876095203795924
2014_06_DET_MIN,MIN,00-0031237,47,-24.401720645963387
2014_06_GB_MIA,GB,00-0023459,50,11.86137117014108
2014_06_GB_MIA,MIA,00-0029701,32,6.510103673354024
2014_06_IND_HOU,HOU,00-0023682,29,-0.49646135765942745
2014_06_IND_HOU,IND,00-0029668,50,16.61810830239389
2014_06_JAX_TEN,JAX,00-0031407,54,6.533512860054258
2014_06_JAX_TEN,TEN,00-0024296,32,1.3897796102101063
2014_06_NE_BUF,BUF,00-0023541,44,6.050178767051082
2014_06_NE_BUF,NE,00-0019596,40,27.721005976142347
2014_06_NYG_PHI,NYG,00-0022803,31,-10.149262806458864
2014_06_NYG_PHI,NYG,00-0030586,7,-1.280990669503808
2014_06_NYG_PHI,PHI,00-0029567,36,-1.5624591195078796
2014_06_PIT_CLE,CLE,00-0026625,18,7.863509518702221
2014_06_PIT_CLE,PIT,00-0022924,45,-9.984004147030646
2014_06_SD_OAK,LAC,00-0022942,37,19.61335850271106
2014_06_SD_OAK,LAC,00-0025424,1,-2.3244858644902706
2014_06_SD_OAK,LV,00-0031280,35,11.677243640923985
2014_06_SF_STL,LA,00-0028957,45,-11.79141672636393
2014_06_SF_STL,SF,00-0027974,36,19.919629454871963
2014_06_WAS_ARI,ARI,00-0021429,45,6.004829902124526
2014_06_WAS_ARI,WAS,00-0029604,40,-4.464032459990179
2014_07_ARI_OAK,ARI,00-0021429,32,8.860942580970004
2014_07_ARI_OAK,LV,00-0031280,30,-4.255987171606968
2014_07_ATL_BAL,ATL,00-0026143,50,-12.473240845198077
2014_07_ATL_BAL,BAL,00-0026158,27,10.514710343011185
2014_07_CAR_GB,CAR,00-0023645,8,2.7667711149551906
2014_07_CAR_GB,CAR,00-0027939,38,-2.3119117349431324
2014_07_CAR_GB,GB,00-0023459,27,13.61804390144513
2014_07_CAR_GB,GB,00-0026349,2,-1.154188608750701
2014_07_CIN_IND,CIN,00-0027973,41,-23.23250112196547
2014_07_CIN_IND,CIN,00-0029632,1,-1.365249639376998
2014_07_CIN_IND,IND,00-0029668,45,8.856249870994503
2014_07_CLE_JAX,CLE,00-0026625,44,-22.368901569314467
2014_07_CLE_JAX,JAX,00-0031407,33,-19.970168080622685
2014_07_HOU_PIT,HOU,00-0023682,37,7.948256055596122
2014_07_HOU_PIT,PIT,00-0022924,36,5.839204654915557
2014_07_HOU_PIT,PIT,00-0027793,1,1.0913111584377475
2014_07_KC_SD,KC,00-0023436,35,11.612393668836129
2014_07_KC_SD,LAC,00-0022942,33,1.3564892654374108
2014_07_MIA_CHI,CHI,00-0024226,38,-9.811675875738729
2014_07_MIA_CHI,MIA,00-0029701,36,13.77784220750732
2014_07_MIN_BUF,BUF,00-0023541,48,1.1064693695591683
2014_07_MIN_BUF,MIN,00-0031237,31,-7.612649964844391
2014_07_NO_DET,DET,00-0026498,44,-4.4348721694691955
2014_07_NO_DET,NO,00-0020531,46,5.018493910040909
2014_07_NYG_DAL,DAL,00-0021678,26,19.62979404538055
2014_07_NYG_DAL,NYG,00-0022803,34,16.300421743420884
2014_07_NYJ_NE,NE,00-0019596,38,8.019179077959784
2014_07_NYJ_NE,NYJ,00-0030565,43,7.100582405058813
2014_07_SEA_STL,LA,00-0028872,1,2.2776513543212786
2014_07_SEA_STL,LA,00-0028957,20,6.822359358717222
2014_07_SEA_STL,SEA,00-0029263,44,20.93301875060668
2014_07_SF_DEN,DEN,00-0010346,28,20.5682622778113
2014_07_SF_DEN,DEN,00-0029682,2,-1.9777608180884272
2014_07_SF_DEN,SF,00-0027948,8,4.0463856881833635
2014_07_SF_DEN,SF,00-0027974,47,-7.835416420827104
2014_07_TEN_WAS,TEN,00-0024296,29,2.42012149242268
2014_07_TEN_WAS,WAS,00-0027688,15,2.4923562512629944
2014_07_TEN_WAS,WAS,00-0029604,17,-4.350101106991021
2014_08_BAL_CIN,BAL,00-0026158,36,-9.091189802385152
2014_08_BAL_CIN,CIN,00-0027973,31,-2.2851892997070893
2014_08_BUF_NYJ,BUF,00-0023541,22,8.424554908757681
2014_08_BUF_NYJ,NYJ,00-0020245,44,-10.45820266522048
2014_08_BUF_NYJ,NYJ,00-0030565,8,-13.114342681423295
2014_08_CHI_NE,CHI,00-0024226,36,1.3029681723276152
2014_08_CHI_NE,CHI,00-0027659,5,-2.260953657212667
2014_08_CHI_NE,NE,00-0019596,35,33.51277921155613
2014_08_CHI_NE,NE,00-0031345,4,-1.0002025987724217
2014_08_DET_ATL,ATL,00-0026143,30,7.628565093764337
2014_08_DET_ATL,DET,00-0026498,46,11.580412883347718
2014_08_GB_NO,GB,00-0023459,44,14.811634485043292
2014_08_GB_NO,GB,00-0026349,2,-4.9542010595905595
2014_08_GB_NO,NO,00-0020531,35,16.35884612823764
2014_08_HOU_TEN,HOU,00-0023682,41,5.992989048290171
2014_08_HOU_TEN,TEN,00-0031266,43,-4.556238258342663
2014_08_IND_PIT,IND,00-0029668,49,8.95898516358895
2014_08_IND_PIT,PIT,00-0022924,49,41.58278359117685
2014_08_MIA_JAX,JAX,00-0031407,42,-20.020667530725312
2014_08_MIA_JAX,MIA,00-0029701,32,-7.343008959378095
2014_08_MIN_TB,MIN,00-0031237,43,-1.2537629691735201
2014_08_MIN_TB,TB,00-0030520,35,-5.850780585524651
2014_08_OAK_CLE,CLE,00-0026625,30,3.933414969375591
2014_08_OAK_CLE,LV,00-0022787,1,-2.9297670375090092
2014_08_OAK_CLE,LV,00-0026144,1,-0.5046176582109183
2014_08_OAK_CLE,LV,00-0031280,55,3.7336177087337767
2014_08_PHI_ARI,ARI,00-0021429,42,7.565267520374926
2014_08_PHI_ARI,PHI,00-0029567,63,4.178317873838685
2014_08_SD_DEN,DEN,00-0010346,35,18.458476032152873
2014_08_SD_DEN,LAC,00-0022942,44,10.033971116645262
2014_08_SEA_CAR,CAR,00-0027939,26,-8.759958990789094
2014_08_SEA_CAR,SEA,00-0029263,35,3.121303133304884
2014_08_STL_KC,KC,00-0023436,34,13.694101277277587
2014_08_STL_KC,LA,00-0028957,33,-10.249198449897538
2014_08_WAS_DAL,DAL,00-0021678,34,-0.40666255418909714
2014_08_WAS_DAL,DAL,00-0029677,6,3.8773240255070562
2014_08_WAS_DAL,WAS,00-0027688,35,6.863443556699622
2014_09_ARI_DAL,ARI,00-0021429,36,6.195459268608829
2014_09_ARI_DAL,DAL,00-0029677,36,-9.366322607839052
2014_09_BAL_PIT,BAL,00-0026158,48,-5.523059000861999
2014_09_BAL_PIT,PIT,00-0022924,40,23.534165153861977
2014_09_BAL_PIT,PIT,00-0030142,1,1.053
2014_09_DEN_NE,DEN,00-0010346,59,-3.2860332036015434
2014_09_DEN_NE,NE,00-0019596,55,10.010438737804279
2014_09_IND_NYG,IND,00-0029668,48,14.129267739673372
2014_09_IND_NYG,NYG,00-0022803,56,3.0741406121676444
2014_09_JAX_CIN,CIN,00-0027973,33,3.359932190106411
2014_09_JAX_CIN,JAX,00-0031407,37,-1.984980134076765
2014_09_NO_CAR,CAR,00-0027939,35,-10.406331213981876
2014_09_NO_CAR,NO,00-0020531,38,3.8474659611238167
2014_09_NYJ_KC,KC,00-0023436,32,9.202207766504543
2014_09_NYJ_KC,NYJ,00-0020245,34,-2.2072641628910787
2014_09_NYJ_KC,NYJ,00-0029151,8,-2.7920401620212942
2014_09_OAK_SEA,LV,00-0031280,43,-6.139034660487378
2014_09_OAK_SEA,SEA,00-0029263,38,-1.7347713069319197
2014_09_PHI_HOU,HOU,00-0023682,37,2.019038004084934
2014_09_PHI_HOU,PHI,00-0026898,26,2.0968830336925866
2014_09_PHI_HOU,PHI,00-0029567,14,-2.590187125140801
2014_09_SD_MIA,LAC,00-0022942,27,-12.119267817470245
2014_09_SD_MIA,LAC,00-0024264,4,-3.404492739122361
2014_09_SD_MIA,MIA,00-0025708,4,1.3215904026292264
2014_09_SD_MIA,MIA,00-0026901,1,-0.4376145548885688
2014_09_SD_MIA,MIA,00-0029701,35,18.2799438116625
2014_09_STL_SF,LA,00-0028957,26,-6.216041774871256
2014_09_STL_SF,SF,00-0027974,43,-7.343607990004173
2014_09_TB_CLE,CLE,00-0026625,40,-6.780966812741454
2014_09_TB_CLE,TB,00-0030520,38,-3.0818923049494686
2014_09_WAS_MIN,MIN,00-0031237,46,10.647891564964084
2014_09_WAS_MIN,WAS,00-0029665,34,5.7503685307432
2014_10_ATL_TB,ATL,00-0026143,34,9.888475935767737
2014_10_ATL_TB,TB,00-0021206,50,8.14934777229514
2014_10_CAR_PHI,CAR,00-0027939,51,-13.262357873260044
2014_10_CAR_PHI,PHI,00-0026898,38,7.370653218292195
2014_10_CAR_PHI,PHI,00-0030533,1,-1.1799209536984563
2014_10_CHI_GB,CHI,00-0024226,41,-17.372851337015163
2014_10_CHI_GB,CHI,00-0027659,4,-4.29946831590496
2014_10_CHI_GB,GB,00-0023459,27,27.005231690153675
2014_10_CHI_GB,GB,00-0026349,5,-4.257519474068415
2014_10_CLE_CIN,CIN,00-0023460,6,-1.633231379906647
2014_10_CLE_CIN,CIN,00-0027973,36,-23.582509516680147
2014_10_CLE_CIN,CLE,00-0026625,24,9.841793948794304
2014_10_DAL_JAX,DAL,00-0021678,28,10.931794975961255
2014_10_DAL_JAX,DAL,00-0029677,1,1.5483939421828836
2014_10_DAL_JAX,JAX,00-0031407,44,-0.32271721465792513
2014_10_DEN_OAK,DEN,00-0010346,44,14.199079477681876
2014_10_DEN_OAK,DEN,00-0029682,6,-3.4109305125894025
2014_10_DEN_OAK,LV,00-0031280,47,-13.72831804925855
2014_10_KC_BUF,BUF,00-0023541,51,-1.814705191892291
2014_10_KC_BUF,KC,00-0023436,37,-3.049254407318883
2014_10_MIA_DET,DET,00-0026498,43,4.0664881668101405
2014_10_MIA_DET,DET,00-0030092,2,1.856291466159746
2014_10_MIA_DET,MIA,00-0029701,41,-3.534537380845541
2014_10_NYG_SEA,NYG,00-0022803,45,-3.620866245124489
2014_10_NYG_SEA,SEA,00-0029263,21,2.5653963032209273
2014_10_PIT_NYJ,NYJ,00-0020245,26,4.857992335463285
2014_10_PIT_NYJ,PIT,00-0022924,43,3.0730034061643
2014_10_SF_NO,NO,00-0020531,49,-2.542859723818407
2014_10_SF_NO,SF,00-0027974,37,-2.6979540473021806
2014_10_STL_ARI,ARI,00-0021429,40,-4.286410350033428
2014_10_STL_ARI,ARI,00-0025430,6,4.38056905544363
2014_10_STL_ARI,LA,00-0028957,37,-25.837694483285304
2014_10_TEN_BAL,BAL,00-0026158,28,4.394766133569647
2014_10_TEN_BAL,TEN,00-0031266,32,-5.003421432105824
2014_11_ATL_CAR,ATL,00-0026143,47,7.330960386963412
2014_11_ATL_CAR,CAR,00-0027939,39,-5.1437839542459285
2014_11_BUF_MIA,BUF,00-0023541,42,-5.767747566228109
2014_11_BUF_MIA,MIA,00-0029701,41,2.898482131353183
2014_11_CIN_NO,CIN,00-0027973,25,22.43817132379627
2014_11_CIN_NO,NO,00-0020531,42,8.554365076035271
2014_11_DEN_STL,DEN,00-0010346,56,-8.732187655201415
2014_11_DEN_STL,LA,00-0020679,32,-0.41795198542842327
2014_11_DET_ARI,ARI,00-0025430,32,5.739824920601677
2014_11_DET_ARI,DET,00-0026498,34,-5.8010161420809325
2014_11_HOU_CLE,CLE,00-0026625,53,-11.244116814619112
2014_11_HOU_CLE,HOU,00-0028012,30,8.517231177824971
2014_11_MIN_CHI,CHI,00-0024226,46,11.858791820984745
2014_11_MIN_CHI,MIN,00-0031237,32,-5.088866822790833
2014_11_NE_IND,IND,00-0029668,43,0.5796410480937393
2014_11_NE_IND,NE,00-0019596,30,12.426859476079699
2014_11_OAK_SD,LAC,00-0022942,36,-6.195573352222709
2014_11_OAK_SD,LV,00-0031280,35,-8.052183543558591
2014_11_PHI_GB,GB,00-0023459,39,20.424143210576965
2014_11_PHI_GB,GB,00-0026349,2,1.6644804661627859
2014_11_PHI_GB,PHI,00-0026898,47,-0.3252632250828995
2014_11_PIT_TEN,PIT,00-0022924,38,5.813813784468016
2014_11_PIT_TEN,TEN,00-0031266,24,4.629033481003717
2014_11_SEA_KC,KC,00-0023436,16,5.244903774640989
2014_11_SEA_KC,SEA,00-0029263,40,3.0219628135456724
2014_11_SF_NYG,NYG,00-0022803,47,-14.796080080439731
2014_11_SF_NYG,SF,00-0022824,1,-3.4010372664779425
2014_11_SF_NYG,SF,00-0027974,32,5.779277682372522
2014_11_TB_WAS,TB,00-0021206,27,17.022837429084674
2014_11_TB_WAS,WAS,00-0029665,42,-11.199950030507445
2014_12_ARI_SEA,ARI,00-0025430,32,-8.414215212830946
2014_12_ARI_SEA,SEA,00-0029263,32,1.8855140424483938
2014_12_BAL_NO,BAL,00-0026158,25,17.301147462380857
2014_12_BAL_NO,NO,00-0020531,51,8.971628431985598
2014_12_CIN_HOU,CIN,00-0027973,38,1.3132634985410632
2014_12_CIN_HOU,HOU,00-0028012,44,-12.892635496198318
2014_12_CLE_ATL,ATL,00-0026143,48,1.192752062390164
2014_12_CLE_ATL,CLE,00-0026625,42,0.4809033579308446
2014_12_CLE_ATL,CLE,00-0029664,1,-0.7762390393763781
2014_12_DAL_NYG,DAL,00-0021678,27,14.503449928954005
2014_12_DAL_NYG,NYG,00-0022803,42,14.604843149078079
2014_12_DET_NE,DET,00-0026498,50,-7.621551974322002
2014_12_DET_NE,NE,00-0019596,53,8.899236614616338
2014_12_GB_MIN,GB,00-0023459,33,12.698624077177925
2014_12_GB_MIN,MIN,00-0031237,44,-3.1297078175011377
2014_12_JAX_IND,IND,00-0029668,40,-4.646291799847911
2014_12_JAX_IND,JAX,00-0031407,31,-19.87030276641526
2014_12_KC_OAK,KC,00-0023436,40,-1.0650247547110334
2014_12_KC_OAK,LV,00-0031280,36,0.6171958053949544
2014_12_MIA_DEN,DEN,00-0010346,37,18.86876179520501
2014_12_MIA_DEN,MIA,00-0029701,37,7.042999639001209
2014_12_NYJ_BUF,BUF,00-0023541,34,12.473318220889974
2014_12_NYJ_BUF,NYJ,00-0020245,25,-18.08284482990019
2014_12_NYJ_BUF,NYJ,00-0030565,14,-4.2018832891481
2014_12_STL_SD,LA,00-0020679,36,-9.658778497826319
2014_12_STL_SD,LA,00-0028872,1,3.4683817874174565
2014_12_STL_SD,LAC,00-0022942,37,0.03082135122718066
2014_12_TB_CHI,CHI,00-0024226,30,-13.384270539179164
2014_12_TB_CHI,TB,00-0021206,55,-5.454408240369577
2014_12_TEN_PHI,PHI,00-0026898,46,5.972061388119184
2014_12_TEN_PHI,TEN,00-0031266,44,-1.347998714427412
2014_12_WAS_SF,SF,00-0027974,35,10.315454223300735
2014_12_WAS_SF,WAS,00-0026345,1,-0.6566392839886248
2014_12_WAS_SF,WAS,00-0029665,25,-13.801420309591931
2014_13_ARI_ATL,ARI,00-0025430,40,-2.325889268265989
2014_13_ARI_ATL,ATL,00-0026143,43,5.999500348487242
2014_13_CAR_MIN,CAR,00-0027939,41,-6.723580726370001
2014_13_CAR_MIN,MIN,00-0031237,25,3.5556599952979013
2014_13_CHI_DET,CHI,00-0024226,51,-2.806932651725112
2014_13_CHI_DET,DET,00-0026498,47,7.965619295046851
2014_13_CIN_TB,CIN,00-0027973,29,-9.5494041898055
2014_13_CIN_TB,CIN,00-0029632,1,0.4840898086549714
2014_13_CIN_TB,TB,00-0021206,30,-3.9382527769773867
2014_13_CLE_BUF,BUF,00-0023541,31,-10.437499546566194
2014_13_CLE_BUF,CLE,00-0026625,32,-7.316928970560046
2014_13_CLE_BUF,CLE,00-0031409,10,2.3798154210089706
2014_13_DEN_KC,DEN,00-0010346,35,1.1367264814164493
2014_13_DEN_KC,KC,00-0023436,33,-10.278028024631695
2014_13_MIA_NYJ,MIA,00-0029701,37,-6.084112623551508
2014_13_MIA_NYJ,NYJ,00-0030565,18,-4.3510721806244375
2014_13_NE_GB,GB,00-0023459,42,18.048858236392462
2014_13_NE_GB,NE,00-0019596,36,12.399087501855274
2014_13_NO_PIT,NO,00-0020531,28,16.938049658667296
2014_13_NO_PIT,PIT,00-0022924,61,10.74787613635016
2014_13_NYG_JAX,JAX,00-0031407,45,-6.18953283462883
2014_13_NYG_JAX,NYG,00-0022803,38,-1.5520656992421316
2014_13_OAK_STL,LA,00-0020679,23,3.0555642377417533
2014_13_OAK_STL,LV,00-0022787,12,-13.429727628361434
2014_13_OAK_STL,LV,00-0031280,43,-19.387819290161133
2014_13_PHI_DAL,DAL,00-0021678,33,-8.4208662570372
2014_13_PHI_DAL,PHI,00-0026898,33,9.718607878542137
2014_13_SD_BAL,BAL,00-0026158,32,9.498107732576832
2014_13_SD_BAL,LAC,00-0022942,51,20.07199339909899
2014_13_SEA_SF,SEA,00-0029263,31,8.797505003093171
2014_13_SEA_SF,SF,00-0027974,36,-15.491405941719576
2014_13_TEN_HOU,HOU,00-0023682,34,33.5500441378681
2014_13_TEN_HOU,TEN,00-0027946,14,-17.394664512830786
2014_13_TEN_HOU,TEN,00-0031266,21,3.2410989608615637
2014_13_WAS_IND,IND,00-0029668,30,16.65306891698856
2014_13_WAS_IND,WAS,00-0027688,53,-0.20427262625388387
2014_14_ATL_GB,ATL,00-0026143,42,24.440481758268053
2014_14_ATL_GB,GB,00-0023459,40,21.939643244956912
2014_14_BAL_MIA,BAL,00-0026158,34,12.135800919786561
2014_14_BAL_MIA,MIA,00-0029701,39,-2.6797853872871764
2014_14_BUF_DEN,BUF,00-0023541,61,2.851414723964653
2014_14_BUF_DEN,DEN,00-0010346,20,-1.788253853160924
2014_14_CAR_NO,CAR,00-0027939,34,12.767851360462622
2014_14_CAR_NO,NO,00-0020531,52,-14.419597249397247
2014_14_DAL_CHI,CHI,00-0024226,47,14.521347090165364
2014_14_DAL_CHI,DAL,00-0021678,27,16.13245698256651
2014_14_HOU_JAX,HOU,00-0023682,23,1.367657705575298
2014_14_HOU_JAX,JAX,00-0030547,1,-1.7546308969613165
2014_14_HOU_JAX,JAX,00-0031407,44,-10.012875254388828
2014_14_IND_CLE,CLE,00-0026625,32,-12.086289481769327
2014_14_IND_CLE,IND,00-0029668,62,-16.615573237236035
2014_14_KC_ARI,ARI,00-0025430,36,6.956367854911946
2014_14_KC_ARI,KC,00-0023436,47,-0.8516518622636795
2014_14_NE_SD,LAC,00-0022942,39,-8.936634689336643
2014_14_NE_SD,NE,00-0019596,47,6.37985134948027
2014_14_NYG_TEN,NYG,00-0022803,42,1.069957535799145
2014_14_NYG_TEN,NYG,00-0031235,1,-0.4858482941053808
2014_14_NYG_TEN,TEN,00-0027946,16,-3.677527556894347
2014_14_NYG_TEN,TEN,00-0031266,29,-20.266879491373594
2014_14_NYJ_MIN,MIN,00-0031237,32,14.111245830617989
2014_14_NYJ_MIN,NYJ,00-0030565,36,3.150330667486971
2014_14_PIT_CIN,CIN,00-0023460,8,-3.893791871436406
2014_14_PIT_CIN,CIN,00-0027973,32,11.428632897441275
2014_14_PIT_CIN,PIT,00-0022924,39,18.427067746233263
2014_14_SEA_PHI,PHI,00-0026898,24,-10.714471124461852
2014_14_SEA_PHI,SEA,00-0029263,42,7.291276112637034
2014_14_SF_OAK,LV,00-0031280,30,14.483135773221907
2014_14_SF_OAK,SF,00-0027974,40,-5.119383447389117
2014_14_STL_WAS,LA,00-0020679,26,9.971247504931293
2014_14_STL_WAS,LA,00-0028872,1,1.053
2014_14_STL_WAS,WAS,00-0027688,39,-11.322083047707565
2014_14_STL_WAS,WAS,00-0029665,5,-1.7145777560654096
2014_14_TB_DET,DET,00-0026498,38,15.460075078302935
2014_14_TB_DET,TB,00-0021206,48,-5.528678200329158
2014_15_ARI_STL,ARI,00-0025430,22,-6.3889763054797
2014_15_ARI_STL,ARI,00-0029531,10,-5.3617130743996
2014_15_ARI_STL,LA,00-0020679,43,-9.421423534247797
2014_15_CIN_CLE,CIN,00-0027973,27,-5.228377129755321
2014_15_CIN_CLE,CLE,00-0031409,24,-16.548620824178215
2014_15_DAL_PHI,DAL,00-0021678,35,15.593251118763245
2014_15_DAL_PHI,PHI,00-0026898,32,3.576791343050022
2014_15_DEN_SD,DEN,00-0010346,21,13.437946933857923
2014_15_DEN_SD,DEN,00-0029682,2,-1.239111186703667
2014_15_DEN_SD,LAC,00-0022942,42,-3.022496530824165
2014_15_GB_BUF,BUF,00-0023541,30,-9.844714522793424
2014_15_GB_BUF,GB,00-0023459,46,-12.1199393324819
2014_15_HOU_IND,HOU,00-0023682,9,-1.5619168733246624
2014_15_HOU_IND,HOU,00-0031064,20,-2.218302158638835
2014_15_HOU_IND,IND,00-0029668,40,-8.878593651170377
2014_15_JAX_BAL,BAL,00-0026158,30,6.780996983995946
2014_15_JAX_BAL,JAX,00-0029692,1,3.749778052791953
2014_15_JAX_BAL,JAX,00-0031407,45,-11.636800976047539
2014_15_MIA_NE,MIA,00-0029701,51,-4.123605116497793
2014_15_MIA_NE,NE,00-0019596,36,10.542982586937507
2014_15_MIN_DET,DET,00-0026498,29,-3.311917424794498
2014_15_MIN_DET,MIN,00-0031237,46,-1.382222384208947
2014_15_NO_CHI,CHI,00-0024226,40,-13.581048395673744
2014_15_NO_CHI,NO,00-0020531,39,23.745166955457535
2014_15_NYJ_TEN,NYJ,00-0030565,34,0.013435553020004876
2014_15_NYJ_TEN,TEN,00-0024296,25,-2.28928831644543
2014_15_NYJ_TEN,TEN,00-0027946,12,-0.7270769409187019
2014_15_OAK_KC,KC,00-0023436,34,12.530719793912347
2014_15_OAK_KC,KC,00-0026544,1,-1.1243765361315878
2014_15_OAK_KC,LV,00-0031280,59,-16.624746169754637
2014_15_PIT_ATL,ATL,00-0026143,40,5.690421346275949
2014_15_PIT_ATL,PIT,00-0022924,35,17.530854347674566
2014_15_SF_SEA,SEA,00-0029263,31,1.0260963729164132
2014_15_SF_SEA,SF,00-0027974,29,-3.7725301765603945
2014_15_TB_CAR,CAR,00-0023645,45,7.9887919122427995
2014_15_TB_CAR,TB,00-0021206,33,-4.172286819491498
2014_15_WAS_NYG,NYG,00-0022803,35,10.24114120985541
2014_15_WAS_NYG,WAS,00-0027688,8,0.5640339896409694
2014_15_WAS_NYG,WAS,00-0029665,39,-5.314255204342489
